id,time,x,y
96,27720,556,1
96,28272,552,1
96,28820,548,1
96,29380,560,1
96,29940,560,1
96,30496,556,1
96,31060,564,1
96,31676,616,1
96,32184,508,1
96,32748,564,1
96,33360,612,1
96,33872,512,1
96,34436,564,1
96,35000,564,1
96,35564,564,1
96,36124,560,1
96,36684,560,1
96,37248,564,1
96,37864,616,1
96,38368,504,1
96,38932,564,1
96,39492,560,1
96,40052,560,1
96,40672,620,1
96,41188,516,1
96,41748,560,1
96,42316,568,1
96,42884,568,1
96,43448,564,1
96,44012,564,0
96,44584,572,1
96,45152,568,1
96,45724,572,1
96,46348,624,1
96,46868,520,1
96,47436,568,1
96,48012,576,1
96,48584,572,1
96,49152,568,1
96,49732,580,1
96,50352,620,1
96,50872,520,1
96,51436,564,1
96,52016,580,1
96,52588,572,1
96,53160,572,1
96,53736,576,1
96,54308,572,0
96,54880,572,0
96,55460,580,0
96,56036,576,0
97,0,564,0
97,592,592,0
97,1160,568,0
97,1740,580,1
97,2320,580,1
97,2896,576,1
97,3468,572,1
97,4100,632,1
97,4624,524,1
97,5200,576,1
97,5780,580,1
97,6360,580,1
97,6936,576,0
97,7516,580,0
97,8096,580,0
97,8668,572,0
97,9248,580,0
97,9824,576,0
97,10396,572,0
97,10972,576,0
97,11548,576,0
97,12112,564,0
97,12688,576,0
97,13264,576,0
97,13828,564,0
97,14400,572,0
97,14972,572,0
97,15536,564,0
97,16108,572,0
97,16676,568,0
97,17236,560,0
97,17808,572,0
97,18372,564,1
97,18936,564,1
97,19508,572,1
97,20072,564,1
97,20692,620,1
97,21256,564,1
97,21768,512,1
97,22336,568,1
97,22900,564,1
97,23468,568,1
97,24092,624,1
97,24600,508,1
97,25168,568,1
97,25740,572,1
97,26312,572,1
97,26880,568,1
97,27444,564,0
97,28000,556,0
97,28584,584,0
97,29156,572,0
97,29724,568,0
97,30300,576,0
97,30864,564,0
97,31440,576,0
97,32008,568,0
97,32580,572,0
97,33148,568,0
97,33724,576,0
97,34292,568,0
97,34864,572,0
97,35440,576,0
97,36008,568,0
97,36576,568,0
97,37152,576,0
97,37728,576,0
97,38296,568,0
97,38872,576,0
97,39452,580,0
97,40012,560,0
97,40612,600,0
97,41192,580,0
97,41772,580,0
97,42352,580,0
97,42932,580,0
97,43512,580,0
97,44092,580,0
97,44676,584,0
97,45256,580,0
97,45836,580,0
97,46416,580,0
97,46996,580,0
97,47576,580,0
97,48160,584,0
97,48736,576,0
97,49316,580,0
97,49896,580,0
97,50468,572,0
97,51044,576,0
97,51620,576,0
97,52192,572,0
97,52768,576,1
97,53344,576,1
97,53916,572,1
97,54496,580,1
97,55124,628,1
97,55648,524,1
97,56228,580,1
97,56804,576,1
97,57380,576,1
97,57960,580,1
97,58528,568,1
97,59112,584,0
97,59692,580,0
97,60268,576,0
99,0,576,0
99,576,576,0
99,1156,580,0
99,1736,580,0
99,2312,576,0
99,2896,584,0
99,3468,572,0
99,4040,572,0
99,4620,580,0
99,5196,576,0
99,5764,568,0
99,6344,580,0
99,6916,572,0
99,7492,576,0
99,8064,572,0
99,8640,576,0
99,9212,572,0
99,9784,572,1
99,10360,576,1
99,10940,580,1
99,11516,576,1
99,12088,572,1
99,12664,576,1
99,13304,640,1
99,13828,524,1
99,14408,580,1
99,14996,588,1
99,15572,576,1
99,16148,576,1
99,16728,580,0
99,17304,576,0
99,17876,572,0
99,18452,576,0
99,19028,576,0
99,19600,572,0
99,20172,572,0
99,20744,572,1
99,21316,572,1
99,21888,572,1
99,22456,568,1
99,23080,624,1
99,23604,524,1
99,24172,568,1
99,24748,576,1
99,25324,576,1
99,25896,572,1
99,26476,580,1
99,27052,576,1
99,27628,576,0
99,28200,572,0
99,28780,580,0
99,29356,576,0
99,29932,576,0
99,30516,584,0
99,31092,576,0
99,31664,572,0
99,32240,576,0
99,32836,596,0
99,33412,576,0
99,34572,1160,0
99,35152,580,0
99,35728,576,0
99,36304,576,0
99,36876,572,0
99,37444,568,0
99,38020,576,0
99,38588,568,0
99,39160,572,0
99,39736,576,0
99,40308,572,0
99,40884,576,0
99,41464,580,0
99,42044,580,0
99,42620,576,0
99,43200,580,0
99,43780,580,0
99,44360,580,1
99,44944,584,1
99,45524,580,1
99,46104,580,1
99,46684,580,1
99,47324,640,1
99,47856,532,1
99,48440,584,1
99,49020,580,1
99,49596,576,1
99,50176,580,1
99,50756,580,1
99,51332,576,0
99,51916,584,0
99,52500,584,0
99,53076,576,0
99,53648,572,0
99,54224,576,0
99,54800,576,0
99,55368,568,0
99,55944,576,0
99,56520,576,0
99,57088,568,0
99,57664,576,0
99,58244,580,0
99,58808,564,0
99,59380,572,0
99,59944,564,0
99,60512,568,0
99,61084,572,0
99,61648,564,0
99,62212,564,1
99,62780,568,1
99,63348,568,1
99,63912,564,1
99,64476,564,1
99,65048,572,1
99,65608,560,1
99,66172,564,1
99,66732,560,1
99,67348,616,1
99,67864,516,1
99,68428,564,1
99,68988,560,1
99,69552,564,1
99,70116,564,0
99,70684,568,0
99,71248,564,0
99,71820,572,0
99,72392,572,0
99,72956,564,0
99,73532,576,0
100,0,572,0
100,568,568,0
100,1144,576,0
100,1712,568,0
100,2288,576,0
100,2864,576,0
100,3432,568,1
100,4008,576,1
100,4584,576,1
100,5152,568,1
100,5728,576,1
100,6352,624,1
100,6872,520,1
100,7448,576,1
100,8012,564,1
100,8592,580,1
100,9168,576,0
100,9740,572,0
100,10316,576,0
100,10896,580,1
100,11472,576,1
100,12052,580,1
100,12632,580,1
100,13264,632,1
100,13772,508,1
100,14356,584,1
100,14932,576,1
100,15508,576,1
100,16088,580,1
100,16668,580,0
100,17244,576,0
100,17812,568,0
100,18388,576,0
100,18956,568,0
100,19528,572,0
100,20100,572,0
100,20672,572,0
100,21244,572,0
100,21812,568,0
100,22388,576,0
100,22952,564,0
100,23520,568,0
100,24096,576,0
100,24672,576,0
100,25244,572,0
100,25816,572,0
100,26392,576,0
100,26964,572,1
100,27536,572,1
100,28116,580,1
100,28692,576,1
100,29316,624,1
100,29840,524,1
100,30416,576,1
100,30992,576,1
100,31568,576,1
100,32152,584,1
100,32724,572,1
100,33300,576,1
100,33884,584,1
100,34468,584,1
100,35044,576,1
100,35624,580,1
100,36260,636,1
100,36784,524,1
100,37360,576,1
100,37940,580,1
100,38524,584,1
100,39100,576,1
100,39684,584,0
100,40264,580,0
100,40844,580,0
100,41424,580,0
101,0,584,0
101,580,580,0
101,1160,580,0
101,1740,580,0
101,2312,572,0
101,2896,584,1
101,3476,580,1
101,4052,576,1
101,4624,572,1
101,5256,632,1
101,5776,520,1
101,6344,568,1
101,6924,580,1
101,7500,576,1
101,8080,580,1
101,8656,576,0
101,9236,580,0
101,9808,572,0
101,10384,576,0
101,10964,580,0
101,11540,576,0
101,12116,576,0
101,12688,572,0
101,13268,580,0
101,13848,580,0
101,14428,580,0
101,15008,580,0
101,15584,576,0
101,16164,580,0
101,16744,580,0
101,17320,576,1
101,17892,572,1
101,18472,580,1
101,19052,580,1
101,19632,580,1
101,20268,636,1
101,20788,520,1
101,21368,580,1
101,21948,580,1
101,22528,580,1
101,23096,568,1
101,23672,576,0
101,24260,588,0
101,24836,576,0
101,25416,580,0
101,25996,580,0
101,26580,584,0
101,27160,580,0
101,27740,580,1
101,28320,580,1
101,28900,580,1
101,29480,580,1
101,30060,580,1
101,30640,580,1
101,31276,636,1
101,31800,524,1
101,32380,580,1
101,32956,576,1
101,33536,580,1
101,34112,576,1
101,34684,572,1
101,35264,580,0
101,35836,572,0
101,36412,576,0
101,36984,572,0
101,37560,576,0
101,38140,580,0
101,38720,580,0
101,39300,580,0
101,39880,580,0
101,40460,580,0
101,41040,580,0
101,41620,580,0
101,42200,580,0
101,42780,580,1
101,43364,584,1
101,43944,580,1
101,44520,576,1
101,45100,580,1
101,45680,580,1
101,46304,624,1
101,46824,520,1
101,47404,580,1
101,47980,576,1
101,48556,576,1
101,49188,632,1
101,49712,524,1
101,50292,580,1
101,50872,580,1
101,51452,580,1
101,52028,576,1
101,52608,580,0
101,53188,580,0
101,53768,580,0
101,54352,584,0
101,54944,592,0
101,55524,580,0
101,56108,584,0
101,56692,584,0
102,0,580,0
102,592,592,0
102,1176,584,0
102,1760,584,0
102,2340,580,0
102,2920,580,0
102,3512,592,0
102,4096,584,1
102,4676,580,1
102,5252,576,1
102,5820,568,1
102,6400,580,1
102,7024,624,1
102,7544,520,1
102,8124,580,1
102,8700,576,1
102,9272,572,1
102,9848,576,1
102,10424,576,1
102,11000,576,0
102,11580,580,0
102,12160,580,0
102,12740,580,0
102,13320,580,0
102,13908,588,0
102,14488,580,1
102,15068,580,1
102,15648,580,1
102,16228,580,1
102,16808,580,1
102,17388,580,1
102,18024,636,1
102,18548,524,1
102,19128,580,1
102,19708,580,1
102,20284,576,1
102,20864,580,1
102,21432,568,0
102,22008,576,0
102,22584,576,0
102,23164,580,0
102,23732,568,0
102,24312,580,0
102,24892,580,0
102,25480,588,0
102,26056,576,1
102,26636,580,1
102,27228,592,1
102,27808,580,1
102,28388,580,1
102,29028,640,1
102,29552,524,1
102,30132,580,1
102,30708,576,1
102,31288,580,1
102,31860,572,1
102,32444,584,1
102,33020,576,0
102,33600,580,0
102,34184,584,0
102,34772,588,0
102,35352,580,0
102,35932,580,0
102,36512,580,0
102,37096,584,1
102,37672,576,1
102,38252,580,1
102,38824,572,1
102,39400,576,1
102,40036,636,1
102,40560,524,1
102,41132,572,1
102,41712,580,1
102,42284,572,1
102,42860,576,1
102,43440,580,1
102,44020,580,0
102,44596,576,0
102,45176,580,0
102,45744,568,0
102,46332,588,0
102,46904,572,0
102,47484,580,0
102,48060,576,0
102,48636,576,0
102,49204,568,0
103,0,580,0
103,576,576,0
103,1152,576,0
103,1724,572,0
103,2300,576,0
103,2880,580,0
103,3444,564,0
103,4024,580,0
103,4604,580,0
103,5164,560,0
103,5756,592,1
103,6328,572,1
103,6904,576,1
103,7480,576,1
103,8060,580,1
103,8628,568,1
103,9260,632,1
103,9780,520,1
103,10356,576,1
103,10924,568,1
103,11504,580,1
103,12080,576,1
103,12656,576,1
103,13236,580,1
103,13812,576,0
103,14388,576,0
103,14972,584,0
103,15552,580,0
103,16132,580,0
103,16716,584,0
103,17292,576,0
103,17872,580,0
103,18452,580,0
103,19032,580,0
103,19612,580,0
103,20776,1164,0
103,21352,576,0
103,21984,632,0
103,22508,524,0
103,23080,572,0
103,23664,584,0
103,24240,576,0
103,24816,576,0
103,25396,580,0
103,25976,580,0
103,26552,576,0
103,27132,580,0
103,27712,580,0
103,28292,580,1
103,28872,580,1
103,29452,580,1
103,30036,584,1
103,30612,576,1
103,31252,640,1
103,31784,532,1
103,32368,584,1
103,32948,580,1
103,33528,580,1
103,34108,580,1
103,34684,576,0
103,35264,580,0
103,35840,576,0
103,36412,572,0
103,36988,576,0
103,37560,572,0
103,38136,576,0
103,38716,580,0
103,39284,568,0
103,39856,572,0
103,40424,568,0
103,41000,576,0
103,41564,564,0
103,42136,572,0
103,42708,572,0
103,43280,572,0
103,43852,572,0
103,44420,568,0
103,44996,576,0
103,45564,568,0
103,46140,576,0
103,46708,568,0
103,47284,576,0
103,47852,568,0
103,48428,576,0
103,49004,576,0
103,49576,572,0
103,50144,568,0
103,50720,576,0
103,51288,568,0
103,51848,560,0
103,52428,580,0
103,52996,568,0
103,53568,572,0
103,54132,564,0
103,54708,576,0
103,55272,564,0
103,55840,568,0
103,56412,572,0
103,56980,568,0
103,57548,568,0
103,58116,568,0
103,58688,572,0
103,59252,564,0
103,59824,572,0
103,60392,568,1
103,60956,564,1
103,61528,572,1
103,62096,568,1
103,62664,568,1
103,63280,616,1
103,63796,516,1
103,64364,568,1
103,64932,568,1
103,65500,568,1
103,66064,564,1
103,66636,572,0
103,67196,560,0
103,67764,568,0
103,68332,568,0
103,68896,564,0
103,69460,564,0
103,70024,564,0
103,70588,564,0
103,71148,560,0
103,71720,572,0
103,72280,560,0
103,72840,560,0
103,73404,564,1
103,73968,564,1
103,74528,560,1
103,75096,568,1
103,75664,568,1
103,76284,620,1
103,76792,508,1
103,77364,572,1
103,77928,564,1
103,78492,564,1
103,79064,572,1
103,79628,564,1
103,80192,564,1
103,80756,564,1
103,81372,616,1
103,81888,516,1
103,82452,564,1
103,83016,564,1
103,83584,568,1
103,84152,568,1
103,84716,564,1
103,85280,564,1
103,85852,572,1
103,86472,620,1
103,86988,516,1
103,87552,564,1
103,88120,568,1
103,88688,568,0
103,89824,1136,0
103,90396,572,0
103,90960,564,0
103,91536,576,0
103,92100,564,0
103,92676,576,0
103,93808,1132,0
103,94380,572,0
103,94940,560,0
103,95508,568,0
103,96076,568,0
103,96640,564,0
103,97204,564,0
103,97768,564,0
103,98336,568,0
104,0,564,0
104,564,564,0
104,1128,564,0
104,1704,576,0
104,2264,560,0
104,2840,576,0
104,3408,568,0
104,3968,560,0
104,4544,576,0
104,5112,568,0
104,5684,572,0
104,6248,564,0
104,6828,580,0
104,7392,564,0
104,7960,568,0
104,8532,572,0
104,9096,564,0
104,9668,572,0
104,10232,564,1
104,10800,568,1
104,11416,616,1
104,11936,520,1
104,12508,572,1
104,13072,564,1
104,13648,576,1
104,14216,568,1
104,14796,580,1
104,15420,624,1
104,15952,532,1
104,16520,568,1
104,17096,576,1
104,17668,572,1
104,18244,576,0
104,18816,572,0
104,19404,588,0
104,19980,576,0
104,20560,580,0
104,21144,584,0
104,21720,576,0
104,22300,580,0
104,22876,576,0
104,23456,580,0
104,24032,576,0
104,24608,576,0
104,25184,576,0
104,25764,580,0
104,26924,1160,0
104,27504,580,0
104,28084,580,0
104,28668,584,0
104,29252,584,0
104,29840,588,0
104,30424,584,0
104,31004,580,0
104,31588,584,0
104,32164,576,0
104,32748,584,0
104,33336,588,0
104,33928,592,0
104,34508,580,0
104,35104,596,0
104,35696,592,0
104,36284,588,0
104,36880,596,0
104,37468,588,0
104,38052,584,0
104,38644,592,0
104,39228,584,0
104,39812,584,0
104,40400,588,0
104,40984,584,0
104,41564,580,0
104,42148,584,0
104,42728,580,0
104,43892,1164,0
104,44480,588,0
104,45064,584,0
104,45648,584,0
104,46236,588,0
104,46820,584,0
104,47404,584,0
104,47992,588,0
104,48572,580,0
104,49156,584,0
104,49740,584,0
104,50316,576,0
104,50896,580,0
104,51472,576,0
104,52048,576,0
104,52632,584,1
104,53212,580,1
104,53792,580,1
104,54416,624,1
104,54940,524,1
104,55516,576,1
104,56088,572,1
104,56656,568,1
104,57232,576,1
104,57804,572,0
104,58944,1140,0
104,59524,580,0
104,60100,576,0
104,60680,580,0
104,61260,580,0
104,61836,576,0
104,62416,580,0
104,62996,580,0
104,63576,580,0
104,64160,584,0
104,64736,576,0
104,65320,584,0
104,65904,584,0
104,66484,580,0
104,67060,576,0
104,67648,588,1
104,68224,576,1
104,68808,584,1
104,69444,636,1
104,69968,524,1
104,70552,584,1
104,71136,584,1
104,71712,576,1
104,72292,580,0
104,72872,580,0
104,73452,580,0
104,74032,580,0
104,74612,580,0
104,75192,580,0
104,75768,576,0
104,76344,576,0
104,76920,576,0
104,77492,572,0
104,78068,576,0
104,78632,564,0
104,79212,580,0
107,0,636,0
107,528,528,0
107,1164,636,0
107,1704,540,0
107,2284,580,0
107,2868,584,1
107,3452,584,1
107,4032,580,1
107,4668,636,1
107,5188,520,1
107,5772,584,1
107,6352,580,1
107,7512,1160,0
107,8088,576,0
107,8668,580,0
107,9248,580,0
107,9824,576,0
107,10396,572,0
107,10980,584,0
107,11560,580,0
107,12136,576,0
107,12724,588,0
107,13308,584,0
107,13892,584,0
107,14476,584,0
107,15060,584,0
107,15648,588,0
107,16236,588,0
107,16820,584,0
107,17400,580,0
107,17988,588,0
107,18576,588,0
107,19160,584,0
107,19744,584,0
107,20336,592,0
107,20920,584,0
107,21508,588,0
107,22096,588,0
107,22680,584,0
107,23260,580,0
107,23840,580,0
107,24420,580,0
107,25000,580,0
107,25580,580,0
107,26160,580,0
107,26740,580,0
107,27324,584,0
107,27904,580,0
107,28484,580,0
107,29064,580,1
107,29648,584,1
107,30228,580,1
107,30812,584,1
107,31388,576,1
107,32024,636,1
107,32548,524,1
107,33124,576,1
107,33704,580,1
107,34284,580,1
107,34852,568,1
107,35432,580,0
107,36012,580,0
107,36592,580,0
107,37172,580,0
107,37752,580,0
107,38328,576,0
107,38912,584,0
107,39492,580,0
107,40072,580,0
107,40656,584,0
107,41248,592,0
107,41836,588,0
107,42420,584,0
107,43008,588,0
107,43596,588,0
107,44180,584,0
107,44772,592,0
107,45356,584,0
107,45936,580,0
107,46532,596,0
107,47116,584,0
107,47704,588,0
107,48292,588,0
107,48884,592,0
107,49472,588,0
107,50064,592,0
107,50652,588,0
107,51244,592,0
107,51844,600,0
107,52444,600,0
107,53048,604,0
107,53648,600,0
107,54252,604,0
107,54864,612,0
107,55464,600,0
107,56060,596,0
107,56660,600,0
107,57252,592,0
107,57852,600,0
107,58440,588,0
107,59044,604,0
107,59632,588,0
107,60232,600,0
107,60828,596,0
107,61412,584,0
107,62008,596,0
107,62596,588,0
107,63188,592,0
107,63776,588,0
107,64376,600,0
107,65572,1196,0
107,66172,600,0
107,66768,596,0
107,67368,600,0
107,68556,1188,0
107,69152,596,0
107,69732,580,0
107,70324,592,0
107,70912,588,0
107,71496,584,0
107,72084,588,0
107,72664,580,0
107,73232,568,0
107,73804,572,0
107,74376,572,0
107,74944,568,1
107,75520,576,1
107,76092,572,1
107,76652,560,1
107,77272,620,1
107,77760,488,1
107,78316,556,1
107,78872,556,1
107,79420,548,0
107,80516,1096,0
107,81056,540,0
107,81596,540,0
107,82132,536,0
107,82672,540,0
107,83204,532,0
107,83740,536,0
107,84280,540,1
107,84820,540,1
107,85360,540,1
107,85904,544,1
107,86440,536,1
107,87040,600,1
107,87536,496,1
107,88080,544,1
107,88620,540,0
107,89704,1084,0
107,90300,596,0
107,90420,120,0
107,90800,380,0
107,90960,160,0
107,91360,400,0
107,91400,40,0
107,91864,464,0
107,91984,120,0
107,92164,180,0
107,92460,296,0
107,93060,600,0
107,93384,324,0
107,93424,40,0
107,93644,220,0
107,93960,316,0
107,94160,200,0
107,94564,404,0
107,94744,180,0
107,95124,380,0
107,95280,156,0
107,95404,124,0
107,95864,460,0
107,95924,60,0
107,96144,220,0
107,96464,320,0
107,96744,280,0
107,97044,300,0
107,97204,160,0
107,97404,200,0
107,97624,220,0
107,98068,444,0
107,98344,276,0
107,98524,180,0
107,98664,140,0
107,98888,224,0
107,99108,220,0
107,99484,376,0
107,99648,164,0
107,100088,440,0
107,100108,20,0
107,100368,260,0
107,100728,360,0
107,101048,320,0
107,101248,200,0
107,101528,280,0
107,101668,140,0
107,101868,200,0
107,102088,220,0
107,102468,380,0
107,102668,200,0
107,102888,220,0
107,103268,380,0
107,103328,60,0
107,103628,300,0
107,103928,300,0
107,104248,320,0
107,104388,140,0
107,104668,280,0
107,104868,200,0
107,105088,220,0
107,105488,400,0
107,105728,240,0
107,105948,220,0
107,106044,96,0
107,106444,400,0
107,106764,320,0
107,106804,40,0
107,107044,240,0
107,107524,480,0
107,107604,80,0
107,108024,420,0
107,108044,20,0
107,108304,260,0
107,108568,264,0
107,108968,400,0
107,109128,160,0
107,109388,260,0
107,109688,300,0
107,109928,240,0
107,110128,200,0
107,110368,240,0
107,110748,380,0
107,110968,220,0
107,111188,220,0
107,111368,180,0
107,111548,180,0
107,111868,320,0
107,112108,240,0
107,112372,264,0
107,112672,300,0
107,112832,160,0
107,113072,240,0
107,113472,400,0
107,113712,240,0
107,113772,60,0
107,114168,396,0
107,114268,100,0
107,114712,444,0
107,114888,176,0
107,114968,80,0
107,115308,340,0
107,115628,320,0
107,115948,320,0
107,116168,220,0
107,116212,44,0
107,116688,476,0
107,116948,260,0
107,117108,160,0
107,117328,220,0
107,117468,140,0
107,117872,404,0
107,118072,200,0
107,118212,140,0
107,118692,480,0
107,118912,220,0
107,118952,40,0
107,119312,360,0
107,119852,540,0
107,120032,180,0
107,120192,160,0
107,120452,260,0
107,120952,500,0
107,121352,400,0
107,121552,200,0
107,121852,300,0
107,121952,100,0
107,122336,384,0
107,122532,196,0
107,122752,220,0
107,122956,204,0
107,123392,436,0
107,123412,20,0
107,123696,284,0
107,123972,276,0
107,124336,364,0
107,124616,280,0
107,124656,40,0
107,124936,280,0
107,125376,440,0
107,125416,40,0
107,125656,240,0
107,126036,380,0
107,126176,140,0
107,126460,284,0
107,126656,196,0
107,127056,400,0
107,127196,140,0
107,127600,404,0
107,127620,20,0
107,127916,296,0
107,128320,404,0
107,128500,180,0
107,128700,200,0
107,129060,360,0
107,129280,220,0
107,129380,100,0
107,129820,440,0
107,129900,80,0
107,130344,444,0
107,130460,116,0
107,130744,284,0
107,130944,200,0
107,131224,280,0
107,131384,160,0
107,131684,300,0
107,131944,260,0
107,132264,320,0
107,132440,176,0
107,132684,244,0
107,132824,140,0
107,133224,400,0
107,133324,100,0
107,133804,480,0
107,133924,120,0
107,134244,320,0
107,134384,140,0
107,134704,320,0
107,134824,120,0
107,135304,480,0
107,135424,120,0
107,135764,340,0
107,135884,120,0
107,136064,180,0
107,136328,264,0
107,136588,260,0
107,136904,316,0
107,137108,204,0
107,137384,276,0
107,137544,160,0
107,137832,288,0
107,138244,412,0
107,138368,124,0
107,138748,380,0
107,138972,224,0
107,139048,76,0
107,139432,384,0
107,139572,140,0
107,139792,220,0
107,140052,260,0
107,140472,420,0
107,140532,60,0
107,140952,420,0
107,141132,180,0
107,141412,280,0
107,141592,180,0
107,141868,276,0
107,142048,180,0
107,142388,340,0
107,142508,120,0
107,142988,480,0
107,143092,104,0
107,143252,160,0
107,143612,360,0
107,143916,304,0
107,144112,196,0
107,144332,220,0
107,144532,200,0
107,144752,220,0
107,145008,256,0
107,145712,704,0
107,145792,80,0
107,146212,420,0
107,146272,60,0
107,146532,260,0
107,147132,600,0
107,147232,100,0
107,147692,460,0
107,147912,220,0
107,147972,60,0
107,148348,376,0
107,148504,156,0
107,148912,408,0
107,149052,140,0
107,149252,200,0
107,149552,300,0
107,149892,340,0
107,149956,64,0
107,150216,260,0
107,150476,260,0
107,150796,320,0
107,150976,180,0
107,151216,240,0
107,151436,220,0
107,151816,380,0
107,151956,140,0
107,152232,276,0
107,152528,296,0
107,152712,184,0
107,153048,336,0
107,153188,140,0
107,153628,440,0
107,153736,108,0
107,153960,224,0
107,154160,200,0
107,155136,976,0
107,155396,260,0
107,155636,240,0
107,155860,224,0
107,155996,136,0
107,156320,324,0
107,156584,264,0
107,156880,296,0
107,156900,20,0
107,157340,440,0
107,157580,240,0
107,157720,140,0
107,158020,300,0
107,158284,264,0
107,158404,120,0
107,158784,380,0
107,159084,300,0
107,159124,40,0
107,159364,240,0
107,159704,340,0
107,159884,180,0
107,160124,240,0
107,160424,300,0
107,160824,400,0
107,160964,140,0
107,161324,360,0
107,161364,40,0
107,161844,480,0
107,161864,20,0
107,162104,240,0
107,162404,300,0
107,162664,260,0
107,162864,200,0
107,163184,320,0
107,163544,360,0
107,163728,184,0
107,163988,260,0
107,164288,300,0
107,164528,240,0
107,164688,160,0
107,164868,180,0
107,165288,420,0
107,165528,240,0
107,165608,80,0
107,165968,360,0
107,166208,240,0
107,166388,180,0
107,166568,180,0
107,167048,480,0
107,167248,200,0
107,167448,200,0
107,167668,220,0
107,167908,240,0
107,168208,300,0
107,168448,240,0
107,168788,340,0
107,168828,40,0
107,169232,404,0
107,169348,116,0
107,169548,200,0
107,169868,320,0
107,170108,240,0
107,170292,184,0
107,170752,460,0
107,170952,200,0
107,171232,280,0
107,171412,180,0
107,171572,160,0
107,171792,220,0
107,172092,300,0
107,172292,200,0
107,172532,240,0
107,172972,440,0
107,173092,120,0
107,173368,276,0
107,173712,344,0
107,173852,140,0
107,174132,280,0
107,174312,180,0
107,174512,200,0
107,174772,260,0
107,175172,400,0
107,175272,100,0
107,175552,280,0
107,175772,220,0
107,176112,340,0
107,176452,340,0
107,176536,84,0
107,176896,360,0
107,177196,300,0
107,177236,40,0
107,177596,360,0
107,177736,140,0
107,177976,240,0
107,178296,320,0
107,178476,180,0
107,178796,320,0
107,178976,180,0
107,179292,316,0
107,179552,260,0
107,179712,160,0
107,180116,404,0
107,180252,136,0
107,180616,364,0
107,180756,140,0
107,181052,296,0
107,181256,204,0
107,181496,240,0
107,181756,260,0
107,181976,220,0
107,182220,244,0
107,182436,216,0
107,182900,464,0
107,182980,80,0
107,183220,240,0
107,183440,220,0
107,183780,340,0
107,183980,200,0
107,184220,240,0
107,184420,200,0
107,184776,356,0
107,184976,200,0
107,185256,280,0
107,185456,200,0
107,185736,280,0
107,185940,204,0
107,186320,380,0
107,186440,120,0
107,186660,220,0
107,187020,360,0
107,187180,160,0
107,187460,280,0
107,187680,220,0
107,187984,304,0
107,188144,160,0
107,188444,300,0
107,188644,200,0
107,189024,380,0
107,189204,180,0
107,189604,400,0
107,189704,100,0
107,190060,356,0
107,190360,300,0
107,190380,20,0
107,190680,300,0
107,190904,224,0
107,191244,340,0
107,191384,140,0
107,191824,440,0
107,191864,40,0
107,192144,280,0
107,192548,404,0
107,192724,176,0
107,192904,180,0
107,193148,244,0
107,193368,220,0
107,193628,260,0
107,193988,360,0
107,194188,200,0
107,194348,160,0
107,194708,360,0
107,195064,356,0
107,195284,220,0
107,195524,240,0
107,195604,80,0
107,195824,220,0
107,196228,404,0
107,196388,160,0
107,196728,340,0
107,197028,300,0
107,197228,200,0
107,197328,100,0
107,197712,384,0
107,197828,116,0
107,198232,404,0
107,198348,116,0
107,198692,344,0
107,198992,300,0
107,199192,200,0
107,199312,120,0
107,199692,380,0
107,199872,180,0
107,200268,396,0
107,200492,224,0
107,200628,136,0
107,200888,260,0
107,201208,320,0
107,201328,120,0
107,201712,384,0
107,201932,220,0
107,202032,100,0
107,202332,300,0
107,202736,404,0
107,202912,176,0
107,203176,264,0
107,203416,240,0
107,203676,260,0
107,203896,220,0
107,204136,240,0
107,204476,340,0
107,204676,200,0
107,204952,276,0
107,205176,224,0
107,205292,116,0
107,205512,220,0
107,205796,284,0
107,206196,400,0
107,206296,100,0
107,206496,200,0
107,206836,340,0
107,207196,360,0
107,207420,224,0
107,207716,296,0
107,207776,60,0
107,208140,364,0
107,208300,160,0
107,208500,200,0
107,208800,300,0
107,209120,320,0
107,209300,180,0
107,209596,296,0
107,209796,200,0
107,209976,180,0
107,210320,344,0
107,210500,180,0
107,210840,340,0
107,211040,200,0
107,211420,380,0
107,211500,80,0
107,211700,200,0
107,212120,420,0
107,212324,204,0
107,212524,200,0
107,212764,240,0
107,213104,340,0
107,213244,140,0
107,213664,420,0
107,213684,20,0
107,214080,396,0
107,214420,340,0
107,214460,40,0
107,214744,284,0
107,214964,220,0
107,215184,220,0
107,215524,340,0
107,215684,160,0
107,215924,240,0
107,216244,320,0
107,216424,180,0
107,216764,340,0
107,217028,264,0
107,217148,120,0
107,217428,280,0
107,217788,360,0
107,217908,120,0
107,218368,460,0
107,218428,60,0
107,218648,220,0
107,218924,276,0
107,219224,300,0
107,219504,280,0
107,219748,244,0
107,219928,180,0
107,220368,440,0
107,220388,20,0
107,220688,300,0
107,220948,260,0
107,221188,240,0
107,221468,280,0
107,221668,200,0
107,221868,200,0
107,222152,284,0
107,222572,420,0
107,222652,80,0
107,222992,340,0
107,223112,120,0
107,223372,260,0
107,223632,260,0
107,223852,220,0
107,224272,420,0
107,224472,200,0
107,224812,340,0
107,224912,100,0
107,225268,356,0
107,225348,80,0
107,225748,400,0
107,225892,144,0
107,226132,240,0
107,226372,240,0
107,226732,360,0
107,227032,300,0
107,227292,260,0
107,227352,60,0
107,227792,440,0
107,227816,24,0
107,228172,356,0
107,228416,244,0
107,228752,336,0
107,229052,300,0
107,229132,80,0
107,229336,204,0
107,229576,240,0
